census_tract,to_id,travel_time_p50,departure_time,on_time,prog_no,bldg_num,name,type,grades,students,am_bell,pm_bell,geometry.x,arrival_time,program,enrollment,school_name,fulladdr,prg_num,address,zipcode,school_polygon,school_point,school_point_lat,school_point_lon,GHS_BUILT_S_E2030_GLOBE_R2023A_54009_100_V1_0_R5_C12,NAME,tract_point_lon,tract_point_lat,id,geometry.y
24510240100,western_h,57,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:47:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,5072.419766580159,2401,-76.5914357,39.2694347,111,"c(-76.5914357, 39.2694347)"
24510240200,western_h,50,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:40:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3233.52741866947,2402,-76.6029357,39.2738497,112,"c(-76.6029357, 39.2738497)"
24510240300,western_h,52,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:42:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3619.257551993024,2403,-76.6098357,39.2782647,113,"c(-76.6098357, 39.2782647)"
24510240400,western_h,56,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:46:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3351.3164112885006,2404,-76.6098357,39.2685517,114,"c(-76.6098357, 39.2685517)"
24510250101,western_h,71,2025-01-17T11:30:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:41:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3387.7141386399744,2501.01,-76.6937857,39.2738497,115,"c(-76.6937857, 39.2738497)"
24510250102,western_h,71,2025-01-17T11:30:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:41:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,4340.06043933345,2501.02,-76.6868857,39.2800307,116,"c(-76.6868857, 39.2800307)"
24510250103,western_h,94,2025-01-17T11:20:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:54:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3303.63803467194,2501.03,-76.6811357,39.2685517,117,"c(-76.6811357, 39.2685517)"
24510250203,western_h,60,2025-01-17T11:40:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:40:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3556.4933482560664,2502.03,-76.6167357,39.2500087,118,"c(-76.6167357, 39.2500087)"
24510250204,western_h,67,2025-01-17T11:40:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:47:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3020.7038625752957,2502.04,-76.6259357,39.2473597,119,"c(-76.6259357, 39.2473597)"
24510250205,western_h,76,2025-01-17T11:30:00Z,TRUE,407,407,Western High,Traditional,9 - 12,11,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:46:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3219.591130944482,2502.05,-76.6523857,39.2535407,120,"c(-76.6523857, 39.2535407)"
24510250206,western_h,71,2025-01-17T11:40:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:51:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,4650.281764643288,2502.06,-76.6615857,39.2623707,121,"c(-76.6615857, 39.2623707)"
24510250207,western_h,58,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:48:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,4188.122153806419,2502.07,-76.6328357,39.2544237,122,"c(-76.6328357, 39.2544237)"
24510250301,western_h,57,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:47:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3529.3755484872017,2503.01,-76.6293857,39.2659027,123,"c(-76.6293857, 39.2659027)"
24510250303,western_h,67,2025-01-17T11:40:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:47:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3797.755690818178,2503.03,-76.6454857,39.2676687,124,"c(-76.6454857, 39.2676687)"
24510250401,western_h,64,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:54:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3884.5781578869537,2504.01,-76.6086857,39.2358807,125,"c(-76.6086857, 39.2358807)"
